name,Scandinavia wind,Britain wind,Benelux wind,France wind,Iberia wind,Italy wind,Alps wind,Germany wind,Baltic wind,Walachei wind,Balkan wind,Scandinavia solarPV,Britain solarPV,Benelux solarPV,France solarPV,Iberia solarPV,Italy solarPV,Alps solarPV,Germany solarPV,Baltic solarPV,Walachei solarPV,Balkan solarPV
2015-05-25 22:00:00,0.1093,0.1407,0.1833666667,0.2171,0.28425,0.0302,0.2443,0.1241,0.084275,0.15914,0.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-25 23:00:00,0.115425,0.13515,0.1839,0.1989,0.3268,0.0345,0.24225,0.1257,0.096275,0.15814,0.061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26 00:00:00,0.119075,0.1317,0.1782,0.1875,0.3767,0.0441,0.2349,0.128,0.10365,0.16576,0.058025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26 01:00:00,0.119575,0.13415,0.1692666667,0.1803,0.39075,0.0568,0.23625,0.1251,0.111275,0.1796,0.053175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26 02:00:00,0.114775,0.1418,0.1590666667,0.1758,0.36485,0.0704,0.2479,0.1204,0.118025,0.19652,0.04495,0.001275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0
2015-05-26 03:00:00,0.100325,0.1515,0.1396666667,0.1711,0.3516,0.0781,0.24535,0.1061,0.108425,0.19258,0.035,0.0082,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.009725,0.0026,0.000875
2015-05-26 04:00:00,0.087025,0.1569,0.1108,0.1588,0.33845,0.0732,0.2185,0.0767,0.0792,0.15802,0.01825,0.04455,0.0004,0.0041,0.001,0.0,0.0098,0.00605,0.0141,0.032425,0.03316,0.0303875
2015-05-26 05:00:00,0.091,0.15235,0.1078,0.136,0.31835,0.0537,0.21505,0.0724,0.0632,0.15438,0.023425,0.116175,0.02205,0.0565333333,0.0408,0.00745,0.091,0.04255,0.0718,0.08075,0.09744,0.108575
2015-05-26 06:00:00,0.1037,0.18445,0.1072333333,0.1552,0.26405,0.048,0.27145,0.0836,0.060825,0.16844,0.0195,0.203375,0.08565,0.1533333333,0.1391,0.1032,0.2236,0.0961,0.1798,0.149375,0.18566,0.2284375
2015-05-26 07:00:00,0.119825,0.22185,0.0943,0.1737,0.2701,0.0464,0.3357,0.0949,0.061325,0.1969,0.014425,0.286775,0.16405,0.2698333333,0.264,0.2723,0.3611,0.1702,0.2934,0.215025,0.27092,0.3498125
2015-05-26 08:00:00,0.135,0.2334,0.096,0.1827,0.24815,0.0479,0.36685,0.111,0.05905,0.21584,0.0142,0.37205,0.2462,0.3441333333,0.3786,0.45205,0.4552,0.2219,0.3802,0.26765,0.35558,0.4399875
2015-05-26 09:00:00,0.150225,0.2341,0.1095666667,0.1881,0.21425,0.0505,0.3758,0.1295,0.0643,0.22948,0.017075,0.415075,0.3265,0.3861,0.4395,0.60465,0.4987,0.25935,0.3805,0.276775,0.38822,0.4851625
2015-05-26 10:00:00,0.1652,0.22835,0.1267666667,0.1929,0.1992,0.0554,0.3812,0.14800000000000002,0.080725,0.2455,0.02415,0.3946,0.3916,0.3821666667,0.4358,0.716,0.4992,0.2654,0.3102,0.23175,0.37554,0.4824375
2015-05-26 11:00:00,0.177575,0.2272,0.1492333333,0.1993,0.205,0.0649,0.38475,0.1651,0.105175,0.26466,0.033475,0.3914,0.5152,0.3615,0.4684,0.7819,0.4692,0.30755,0.2968,0.226625,0.36742,0.4575375
2015-05-26 12:00:00,0.189,0.23395,0.17333333329999998,0.209,0.22445,0.0772,0.40005,0.1795,0.1317,0.2846,0.047025,0.366875,0.5798,0.3708333333,0.4841,0.80275,0.4322,0.31005,0.284,0.210875,0.32712,0.42195
2015-05-26 13:00:00,0.199225,0.24305,0.20086666670000006,0.2214,0.2496,0.0869,0.42365,0.1934,0.1558,0.30526,0.06325,0.315225,0.58375,0.3727666667,0.4569,0.77735,0.3758,0.24515,0.2357,0.17275,0.27766,0.39705
2015-05-26 14:00:00,0.207075,0.2549,0.2236,0.2345,0.2768,0.0902,0.4433,0.2069,0.1743,0.31804,0.07765,0.280275,0.5806,0.3679666667,0.4317,0.7161,0.3123,0.19985,0.2255,0.141125,0.22518,0.3112875
2015-05-26 15:00:00,0.210375,0.2654,0.2356333333,0.238,0.307,0.0869,0.453,0.217,0.185375,0.31306,0.087725,0.23365,0.5158,0.34956666670000003,0.3786,0.61265,0.2441,0.18445,0.2096,0.118975,0.17600000000000002,0.2429875
2015-05-26 16:00:00,0.207925,0.26895,0.2316333333,0.2311,0.32845,0.0805,0.4526,0.2227,0.192825,0.30386,0.091275,0.15645,0.4018,0.255,0.2807,0.4694,0.1598,0.1013,0.1534,0.0778,0.09862,0.1426875
2015-05-26 17:00:00,0.20045,0.25745,0.1987,0.2079,0.3341,0.071,0.43005,0.2113,0.191225,0.31018,0.09005,0.083875,0.2652,0.1555666667,0.1701,0.30105,0.0708,0.04475,0.0896,0.032775,0.03012,0.0402375
2015-05-26 18:00:00,0.197375,0.2294,0.1593,0.1814,0.31395,0.0631,0.4214,0.1858,0.193425,0.3211,0.086125,0.0286,0.1291,0.0616333333,0.0645,0.1337,0.0109,0.00815,0.0267,0.002675,0.00172,0.0007875
2015-05-26 19:00:00,0.2166,0.19905,0.1506,0.1799,0.30525,0.0639,0.421,0.1889,0.20715,0.33166,0.0864,0.00225,0.03455,0.0030333333,0.0058,0.01845,0.0,0.0,0.0008,0.0,0.0,0.0
2015-05-26 20:00:00,0.244125,0.1939,0.136,0.1776,0.3266,0.0701,0.41785,0.1972,0.214775,0.33831999999999995,0.09195,2.5e-05,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26 21:00:00,0.26005,0.1912,0.1235,0.1714,0.36625,0.0833,0.40605,0.2009,0.2112,0.33132,0.098525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26 22:00:00,0.259975,0.1832,0.1127,0.166,0.4202,0.1067,0.3846,0.2036,0.2087,0.32244,0.102075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26 23:00:00,0.257525,0.17025,0.0992333333,0.1568,0.47305,0.1358,0.37025,0.2064,0.20835,0.31368,0.105325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27 00:00:00,0.259975,0.1552,0.0819333333,0.1468,0.4642,0.1603,0.3791,0.2016,0.200475,0.30776,0.10465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27 01:00:00,0.260525,0.14555,0.0701666667,0.1348,0.4451,0.1699,0.3879,0.1939,0.192625,0.31208,0.106975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27 02:00:00,0.2496,0.13975,0.0675,0.1246,0.42835,0.1748,0.38865,0.1795,0.182375,0.31964000000000004,0.110375,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0
2015-05-27 03:00:00,0.2397,0.13405,0.0662333333,0.1157,0.4098,0.1772,0.3789,0.1591,0.164125,0.31712,0.1158,0.004,0.0,0.0,0.0,0.0,0.0,5e-05,0.0001,0.0107,0.00222,0.000425
2015-05-27 04:00:00,0.230525,0.12885,0.0596333333,0.1066,0.39765,0.1624,0.34075,0.1344,0.141475,0.28562,0.121225,0.028125,0.0008,0.0030666667,0.0025,0.0,0.0101,0.0126,0.011,0.042825,0.03312,0.0306125
2015-05-27 05:00:00,0.249875,0.11625,0.0447333333,0.0796,0.37905,0.1474,0.3904,0.1377,0.1595,0.32802,0.144975,0.099275,0.02685,0.0556666667,0.0658,0.00755,0.0874,0.0755,0.064,0.109375,0.10642,0.111675
2015-05-27 06:00:00,0.274175,0.12625,0.0356,0.07200000000000001,0.3306,0.1689,0.44785,0.1571,0.177675,0.36678,0.199575,0.207175,0.09565,0.1866,0.2058,0.1062,0.223,0.19245,0.1511,0.2044,0.20372,0.2266875
2015-05-27 07:00:00,0.303975,0.14845,0.0307666667,0.0771,0.3535,0.1866,0.4533,0.1655,0.19405,0.37112,0.221675,0.325125,0.17465,0.3481333333,0.3796,0.2776,0.3741,0.3168,0.24,0.283525,0.30236,0.3383125
2015-05-27 08:00:00,0.332275,0.1795,0.0295666667,0.0797,0.30735,0.1904,0.45615,0.1661,0.2092,0.36982,0.2128,0.417725,0.2241,0.4503333333,0.5426,0.45885,0.4921,0.4147,0.2866,0.3493,0.3678,0.42865
2015-05-27 09:00:00,0.35345,0.22265,0.0344666667,0.0807,0.24415,0.1823,0.4557,0.16399999999999998,0.212675,0.36504,0.184675,0.4602,0.26655,0.5265666667,0.6473,0.6119,0.5733,0.4462,0.2994,0.36825,0.4076,0.462
2015-05-27 10:00:00,0.359675,0.27155,0.0445,0.0791,0.19395,0.1696,0.4561,0.1621,0.207975,0.3582,0.1475,0.45785,0.3017,0.5468,0.6912,0.7221,0.5927,0.4499,0.2688,0.3516,0.38006,0.4328125
2015-05-27 11:00:00,0.36925,0.31795,0.0565,0.0791,0.1592,0.1643,0.4539,0.162,0.20675,0.35398,0.11705,0.469075,0.314,0.5795,0.7364,0.78995,0.5881,0.4807,0.3046,0.335775,0.35808,0.418175
2015-05-27 12:00:00,0.372275,0.3594,0.0658333333,0.08,0.1369,0.1665,0.44385,0.1605,0.212025,0.35358,0.099575,0.454775,0.2957,0.5749333333,0.754,0.8123,0.5693,0.5119,0.3156,0.29875,0.31652,0.3847875
2015-05-27 13:00:00,0.372725,0.3887,0.0720666667,0.0808,0.12965,0.1734,0.4264,0.1527,0.218275,0.3519,0.09205,0.398875,0.2679,0.5516666667,0.7258,0.7895,0.5025,0.4891,0.2814,0.245275,0.26698,0.32065
2015-05-27 14:00:00,0.356675,0.41655,0.0758666667,0.0826,0.13515,0.1806,0.40365,0.1369,0.220825,0.34338,0.09505,0.35455,0.24555,0.5261666667,0.6579,0.72215,0.4477,0.4582,0.2662,0.205325,0.21376,0.2616375
2015-05-27 15:00:00,0.32265,0.4694,0.076,0.0837,0.1462,0.189,0.3864,0.1141,0.215825,0.3287,0.10745,0.295175,0.223,0.4518,0.5431,0.61645,0.3544,0.3859,0.2406,0.1538,0.16178,0.2020375
2015-05-27 16:00:00,0.27655,0.51415,0.07513333330000001,0.0827,0.1622,0.1877,0.3578,0.0883,0.203325,0.29812,0.13375,0.206425,0.18785,0.3364333333,0.3864,0.4754,0.2319,0.26525,0.1823,0.0931,0.10066,0.1197
2015-05-27 17:00:00,0.232925,0.526,0.0738,0.0758,0.1872,0.1764,0.29845,0.0587,0.1881,0.2499,0.16899999999999998,0.110225,0.15385,0.2139,0.2165,0.30455,0.1038,0.1334,0.1076,0.036975,0.03518,0.0425125
2015-05-27 18:00:00,0.219225,0.50165,0.0771666667,0.0696,0.22685,0.1873,0.27065,0.0419,0.1921,0.22468,0.2184,0.036975,0.0943,0.0777333333,0.0768,0.13315,0.0152,0.02535,0.0297,0.003375,0.00198,0.002425
2015-05-27 19:00:00,0.2331,0.472,0.0996666667,0.0801,0.26925,0.2039,0.2513,0.0499,0.211225,0.21582,0.242925,0.00395,0.02645,0.0025,0.006,0.01885,0.0,0.00015,0.0008,0.0,0.0,0.0
2015-05-27 20:00:00,0.238825,0.4687,0.1449333333,0.0983,0.28345,0.2079,0.22545,0.0757,0.2128,0.2149,0.2579,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27 21:00:00,0.22585,0.47945,0.2110333333,0.126,0.26805,0.218,0.2148,0.1111,0.202875,0.21312,0.26235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27 22:00:00,0.214675,0.4827,0.2738333333,0.1551,0.26665,0.2278,0.2032,0.1433,0.187675,0.2081,0.26495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27 23:00:00,0.208125,0.47185,0.3127333333,0.1757,0.2914,0.2262,0.20495,0.168,0.1665,0.21638,0.259275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28 00:00:00,0.201075,0.445,0.3376666667,0.1937,0.3198,0.2194,0.2144,0.1914,0.14495,0.23582,0.243225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28 01:00:00,0.194225,0.43515,0.3587333333,0.2116,0.31705,0.2112,0.2072,0.2147,0.12595,0.25464000000000003,0.2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28 02:00:00,0.199225,0.4326,0.3710333333,0.2243,0.2848,0.2002,0.19405,0.2444,0.1037,0.2637,0.222175,0.002925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000575,0.0,0.0
2015-05-28 03:00:00,0.21315,0.4238,0.3683666667,0.2243,0.2662,0.1934,0.17295,0.2588,0.07515,0.25506,0.20135,0.017675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02045,0.00132,0.00015
2015-05-28 04:00:00,0.24645,0.40985,0.3689666667,0.2057,0.25845,0.1767,0.10625,0.2401,0.051825,0.23064,0.1769,0.05725,0.001,0.0034333333000000003,0.0027,0.0,0.0166,0.0149,0.0132,0.098125,0.02456,0.024975
2015-05-28 05:00:00,0.281025,0.39685,0.3190333333,0.1496,0.2422,0.1876,0.10295,0.2198,0.054675,0.24136,0.18585,0.11865,0.0383,0.0404333333,0.0663,0.0082,0.1237,0.1168,0.073,0.253,0.0905,0.107175
2015-05-28 06:00:00,0.314575,0.4204,0.3286,0.1303,0.15945,0.2405,0.11405,0.2966,0.06445,0.24918,0.20235,0.196,0.14085,0.1098,0.1988,0.10715,0.2865,0.28965,0.1891,0.428325,0.21278,0.2414625
2015-05-28 07:00:00,0.34345,0.47505,0.3638,0.151,0.1264,0.2601,0.12185,0.3767,0.06905,0.23592,0.191925,0.279025,0.25925,0.2008,0.3502,0.2779,0.4476,0.46265,0.3204,0.57005,0.34606,0.3677875
2015-05-28 08:00:00,0.368375,0.53,0.4101,0.1814,0.10835,0.2718,0.11335,0.4196,0.07575,0.214,0.174425,0.355775,0.3772,0.3017,0.488,0.45875,0.5769,0.60685,0.4343,0.647075,0.42458,0.4561625
2015-05-28 09:00:00,0.394675,0.5429999999999999,0.4510333333,0.2016,0.0877,0.2758,0.0962,0.4387,0.0862,0.19426,0.162775,0.403875,0.46865,0.3890666667,0.5861,0.6113,0.6574,0.7134,0.5188,0.66445,0.4308,0.4759
2015-05-28 10:00:00,0.4195,0.54245,0.4645333333,0.2126,0.08245,0.2803,0.0863,0.4481,0.102125,0.18266,0.1536,0.4189,0.51245,0.4199666667,0.6384,0.7211,0.6935,0.7748,0.5681,0.633125,0.4036,0.4481875
2015-05-28 11:00:00,0.43825,0.5436,0.4642,0.2233,0.08675,0.2886,0.0895,0.4518,0.12095,0.17602,0.149075,0.41545,0.5601,0.4106,0.6819,0.78535,0.7106,0.8132,0.5682,0.591575,0.4103,0.45425
2015-05-28 12:00:00,0.4435,0.5429999999999999,0.4582666667,0.2339,0.0936,0.3004,0.0991,0.4447,0.135725,0.17024,0.151725,0.39245,0.5813,0.3667,0.6799,0.80425,0.6985,0.8032,0.5392,0.5395,0.40794,0.4520625
2015-05-28 13:00:00,0.436125,0.53505,0.4382,0.2431,0.10145,0.3124,0.1092,0.4184,0.14375,0.16564,0.160525,0.3483,0.55625,0.3699,0.6469,0.7795,0.6437,0.7381,0.4464,0.4658,0.36702,0.3966125
2015-05-28 14:00:00,0.4202,0.52365,0.4052,0.2449,0.1135,0.3178,0.11525,0.374,0.1445,0.16147999999999998,0.169725,0.289375,0.52715,0.4079333333,0.5843,0.69995,0.5633,0.6331,0.3671,0.375425,0.32666,0.3293875
2015-05-28 15:00:00,0.4012,0.5074,0.3713333333,0.2428,0.13465,0.3138,0.11725,0.3227,0.13825,0.15412,0.1627,0.222325,0.46625,0.3206666667,0.4777,0.5912,0.4393,0.48335,0.2828,0.27075,0.2616,0.251275
2015-05-28 16:00:00,0.3713,0.48415,0.3208,0.2275,0.1606,0.2951,0.10915,0.2678,0.120025,0.13656,0.141825,0.14575,0.35745,0.25676666670000003,0.3383,0.45815,0.2819,0.31115,0.1798,0.154525,0.15732000000000002,0.1505375
2015-05-28 17:00:00,0.354775,0.4255,0.2310333333,0.1969,0.1959,0.2492,0.0824,0.2131,0.1036,0.12642,0.1381,0.07435,0.22345,0.1518,0.1856,0.28705,0.1204,0.1457,0.0923,0.058775,0.055020000000000006,0.051625
2015-05-28 18:00:00,0.3473,0.33805,0.1538333333,0.1652,0.23985,0.2106,0.073,0.1783,0.11305,0.14088,0.15465,0.024975,0.1035,0.055,0.0624,0.12355,0.017,0.0309,0.0258,0.006,0.00318,0.0034125
2015-05-28 19:00:00,0.347225,0.2691,0.1353666667,0.1554,0.2856,0.1838,0.1188,0.1615,0.143475,0.1641,0.1602,0.002375,0.0283,0.0025666667,0.0037,0.01655,0.0,5e-05,0.0007,0.0,0.0,0.0
2015-05-28 20:00:00,0.338025,0.24195,0.1253333333,0.1398,0.306,0.1639,0.1765,0.1455,0.178025,0.1966,0.16295,5e-05,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28 21:00:00,0.3234,0.2365,0.1162,0.1211,0.2814,0.1605,0.19405,0.1281,0.21155,0.2213,0.165225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28 22:00:00,0.308325,0.2356,0.1098666667,0.1098,0.2582,0.1628,0.1625,0.1164,0.227125,0.22576,0.165225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28 23:00:00,0.298475,0.2296,0.1093333333,0.1018,0.2448,0.1639,0.12415,0.1125,0.245575,0.2197,0.168825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29 00:00:00,0.293975,0.22055,0.1200333333,0.0979,0.23915,0.1635,0.09605,0.1137,0.26,0.20856,0.162925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29 01:00:00,0.283025,0.21225,0.1292666667,0.0985,0.22925,0.1605,0.0804,0.1161,0.260625,0.1989,0.16535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29 02:00:00,0.262075,0.2079,0.1357333333,0.1013,0.22035,0.1522,0.07255,0.1175,0.244225,0.18948,0.16965,0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0
2015-05-29 03:00:00,0.2428,0.20215,0.1399333333,0.101,0.2038,0.1334,0.06455,0.113,0.187275,0.16535999999999998,0.172775,0.012925,0.0,0.0,0.0,0.0,0.0,5e-05,0.0005,0.042,0.00306,0.000875
2015-05-29 04:00:00,0.232475,0.19965,0.1467333333,0.0967,0.18515,0.1065,0.0526,0.0919,0.134625,0.15686,0.1754,0.057575,0.0008,0.0032333333,0.002,0.0,0.0186,0.0187,0.0252,0.127375,0.05222,0.0499625
2015-05-29 05:00:00,0.25495,0.2024,0.1360333333,0.0797,0.16045,0.0909,0.03495,0.0687,0.122375,0.17074,0.20215,0.1365,0.02435,0.0467666667,0.0518,0.0069,0.126,0.1181,0.1171,0.25245,0.16616,0.1835375
2015-05-29 06:00:00,0.3085,0.217,0.1564333333,0.07400000000000001,0.0959,0.1048,0.03325,0.0636,0.140025,0.1772,0.184025,0.2289,0.09265,0.1144666667,0.1606,0.0948,0.2883,0.28135,0.2556,0.38085,0.32448,0.3522875
2015-05-29 07:00:00,0.350975,0.26875,0.2016333333,0.1138,0.07765,0.0975,0.06075,0.0732,0.1537,0.17772000000000002,0.1574,0.310075,0.19275,0.1981333333,0.2942,0.24505,0.4586,0.43705,0.3842,0.497975,0.48608,0.513875
2015-05-29 08:00:00,0.3796,0.29825,0.2528666667,0.1619,0.07345,0.0926,0.10855,0.0884,0.16135,0.1817,0.14025,0.3745,0.2951,0.2748,0.4222,0.4041,0.6087,0.58755,0.4618,0.566175,0.6036,0.6366875
2015-05-29 09:00:00,0.39935,0.32015,0.29906666670000004,0.214,0.0803,0.0894,0.16435,0.1037,0.158825,0.18432,0.130525,0.41135,0.3901,0.3134666667,0.5224,0.54915,0.7179,0.6968,0.4886,0.593775,0.6625,0.714125
2015-05-29 10:00:00,0.40855,0.34655,0.3473333333,0.266,0.099,0.08800000000000001,0.222,0.1212,0.1564,0.18284,0.12865,0.3904,0.4549,0.2984,0.5791,0.6609999999999999,0.7747,0.74895,0.4768,0.57445,0.6685399999999999,0.74555
2015-05-29 11:00:00,0.409775,0.37255,0.3988333333,0.3179,0.12005,0.0857,0.2764,0.1414,0.16015,0.1794,0.1331,0.3876,0.50835,0.3094333333,0.6197,0.7238,0.7776,0.76655,0.471,0.5202,0.65236,0.75185
2015-05-29 12:00:00,0.3954,0.39585,0.4564666667,0.3681,0.1459,0.0837,0.31875,0.1609,0.162275,0.17202,0.14015,0.36825,0.54045,0.3092333333,0.6134,0.74775,0.7347,0.71135,0.4453,0.4805,0.6153,0.7297375
2015-05-29 13:00:00,0.360075,0.4178,0.5229,0.4106,0.17805,0.0803,0.34695,0.18,0.155425,0.15822,0.145175,0.321825,0.5584,0.3080666667,0.563,0.71335,0.6659999999999999,0.63035,0.3978,0.425775,0.5251600000000001,0.6545875
2015-05-29 14:00:00,0.317825,0.43325,0.5948666667,0.4385,0.2111,0.0761,0.36385,0.1954,0.139325,0.14274,0.144975,0.27535,0.52375,0.2535,0.4855,0.6443,0.5633,0.5407,0.3351,0.3672,0.43352,0.5439625
2015-05-29 15:00:00,0.2763,0.43215,0.6459333333,0.4497,0.2451,0.0685,0.38155,0.1981,0.121225,0.13012,0.13675,0.218975,0.47395,0.2242333333,0.3871,0.53865,0.4320000000000001,0.41695,0.2627,0.271175,0.3085,0.3896
2015-05-29 16:00:00,0.23715,0.415,0.6520333333,0.421,0.2817,0.0614,0.3854,0.1849,0.101825,0.1185,0.121225,0.149925,0.37205,0.1406333333,0.2622,0.4078,0.2687,0.2705,0.1881,0.151225,0.1784,0.211725
2015-05-29 17:00:00,0.2135,0.39125,0.5711666667,0.3678,0.31745,0.0624,0.3903,0.1709,0.080025,0.1339,0.1134,0.081375,0.2493,0.0848,0.1401,0.26725,0.1127,0.1248,0.0928,0.05955,0.05784,0.065475
2015-05-29 18:00:00,0.212475,0.34615,0.4958333333,0.3264,0.33025,0.0587,0.43595,0.1993,0.080125,0.1885,0.111725,0.0299,0.1346,0.0265333333,0.047,0.1232,0.0141,0.0275,0.0238,0.00605,0.00366,0.0031625
2015-05-29 19:00:00,0.2293,0.29100000000000004,0.4651,0.3177,0.33605,0.0509,0.4355,0.2486,0.097325,0.23542,0.10255,0.003675,0.04415,0.0011333333,0.0028,0.01905,0.0,0.0002,0.0002,0.0,0.0,0.0
2015-05-29 20:00:00,0.241425,0.2656,0.4371333333,0.3109,0.3634,0.0566,0.38295,0.2868,0.1167,0.25426,0.0921,2.5e-05,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29 21:00:00,0.237875,0.25325,0.4016,0.3125,0.33245,0.0722,0.3685,0.3198,0.1292,0.25884,0.08085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29 22:00:00,0.23705,0.24065,0.3749333333,0.2953,0.29725,0.0878,0.3276,0.3317,0.139675,0.26128,0.068925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29 23:00:00,0.237925,0.23035,0.3518333333,0.2712,0.2757,0.1018,0.30585,0.3328,0.156675,0.26898,0.0605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30 00:00:00,0.23785,0.2194,0.3225333333,0.2466,0.2634,0.1144,0.28475,0.3292,0.18125,0.27172,0.054925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30 01:00:00,0.239025,0.2117,0.2833,0.2173,0.2492,0.1191,0.25715,0.3183,0.20575,0.26684,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30 02:00:00,0.23495,0.20695,0.245,0.1922,0.2332,0.1243,0.21965,0.3079,0.224525,0.25206,0.05185,0.001725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0
2015-05-30 03:00:00,0.2502,0.19735,0.2289,0.1649,0.2201,0.1391,0.16745,0.2824,0.200225,0.21256,0.0506,0.0127,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.03235,0.0058,0.00125
2015-05-30 04:00:00,0.27705,0.17615,0.2166,0.1387,0.20615,0.1389,0.1163,0.2695,0.165375,0.12156,0.0384,0.046275,0.00135,0.0113666667,0.0012,0.0,0.0175,0.01675,0.0147,0.1221,0.07314,0.0617375
2015-05-30 05:00:00,0.3025,0.15065,0.2087,0.1032,0.182,0.0996,0.0809,0.3019,0.178425,0.1002,0.026325,0.11005,0.03765,0.0778666667,0.0441,0.0078,0.1192,0.10765,0.0806,0.25765,0.2092,0.2147125
2015-05-30 06:00:00,0.339475,0.1473,0.2435666667,0.1053,0.10305,0.0841,0.09015,0.3399,0.2341,0.11774,0.0231,0.1975,0.12205,0.1892,0.1491,0.1049,0.279,0.24985,0.1852,0.40165,0.37372,0.3980125
2015-05-30 07:00:00,0.3716,0.1498,0.2832666667,0.1135,0.0887,0.0477,0.11835,0.3718,0.29025,0.13716,0.025125,0.28875,0.23655,0.3308333333,0.2691,0.2744,0.4413,0.3706,0.2902,0.5292,0.52352,0.5634
2015-05-30 08:00:00,0.393975,0.14400000000000002,0.3044666667,0.1142,0.09035,0.0255,0.14355,0.3936,0.3379,0.13868,0.0275,0.3715,0.36235,0.4171666667,0.3788,0.45545,0.5743,0.46105,0.3654,0.61605,0.63602,0.693725
2015-05-30 09:00:00,0.3968,0.14155,0.3106,0.1171,0.10115,0.0167,0.1575,0.4069,0.37645,0.12784,0.0309,0.413625,0.44395,0.4725333333,0.4701,0.6129,0.6709999999999999,0.53405,0.4208,0.65115,0.69834,0.7755875
2015-05-30 10:00:00,0.391925,0.14845,0.3052666667,0.1236,0.11065,0.0158,0.1672,0.419,0.399525,0.11942,0.03455,0.4333,0.47515,0.5218666667,0.5241,0.72385,0.7156,0.52345,0.4509,0.6313,0.69252,0.8074875
2015-05-30 11:00:00,0.384925,0.1655,0.2958666667,0.1332,0.12385,0.0196,0.172,0.4279,0.402925,0.1159,0.04035,0.41375,0.4721,0.5527333333,0.57,0.7829999999999999,0.7148,0.4897,0.4828,0.5912,0.66582,0.8002
2015-05-30 12:00:00,0.36875,0.18895,0.2846,0.1449,0.14895,0.0264,0.17225,0.431,0.39395,0.11296,0.047975,0.3925,0.4336,0.5623,0.5798,0.79025,0.6832,0.4939,0.4548,0.51715,0.6291,0.7563375
2015-05-30 13:00:00,0.352025,0.22225,0.2720666667,0.1558,0.18815,0.0354,0.17115,0.4259,0.4023,0.10744,0.0554,0.349225,0.40265,0.5307,0.56,0.75475,0.6122,0.4458,0.4239,0.43,0.55396,0.665825
