name,Scandinavia,Britain,Benelux,France,Iberia,Italy,Alps,Germany,Baltic,Walachei,Balkan
2015-02-22 14:00:00,60372.88,53780.14,27236.0,75285.0,40173.0,48938.0,19829.0,72529.2857,26899.8306,33197.74,21038.78
2015-02-22 15:00:00,60540.95,54536.78,27950.6,74663.0,39660.0,49244.0,19734.0,71547.0,26734.4061,33141.94,20986.47
2015-02-22 16:00:00,62592.85,57291.02,28962.4,76550.0,39494.0,49400.0,20205.0,72807.9184,27764.5163,34311.04,22456.0
2015-02-22 17:00:00,63519.35000000001,61710.71,30043.8,84022.0,40547.0,50886.0,20084.0,75958.3367,28015.9,34664.69,23378.7
2015-02-22 18:00:00,62810.72,64495.34,30075.3,83050.0,44072.0,49658.0,19173.0,75387.1429,27890.2857,33992.99,23341.36
2015-02-22 19:00:00,61239.64,62608.92,28829.0,78847.0,45246.0,46971.0,17966.0,71632.3571,26975.7163,32718.68,22597.35
2015-02-22 20:00:00,59658.19,59667.24,27206.3,75662.0,44167.0,43292.0,16753.0,67985.5612,25249.9694,30888.06,21542.41
2015-02-22 21:00:00,57528.44,54418.71,26144.7,78516.0,41103.0,38643.0,16488.0,65620.6633,23507.5959,29022.02,20621.95
2015-02-22 22:00:00,55190.1,48186.0,25106.3,77764.0,37073.0,34518.0,15692.0,61637.3878,22091.4837,27489.80000000001,18942.64
2015-02-22 23:00:00,53414.44,43075.32,23794.3,73735.0,34147.0,31344.0,15221.0,58808.8776,20872.2755,26274.96,17487.54
2015-02-23 00:00:00,52709.46,41836.51,23133.9,73231.0,31821.0,29381.0,14966.0,57073.4898,20304.6918,25794.55,16593.9
2015-02-23 01:00:00,52461.96,41157.04,22531.9,71379.0,30461.0,28440.0,14932.0,56359.7347,19997.1918,25487.68,15742.23
2015-02-23 02:00:00,52507.53,40024.45,22303.4,69598.0,29863.0,27785.0,14844.0,56625.4184,20101.2367,25443.17,15356.52
2015-02-23 03:00:00,53494.22,39129.08,22359.7,70076.0,29786.0,28171.0,14799.0,57658.2959,20575.8469,26224.53,15538.83
2015-02-23 04:00:00,56333.91,38737.69,23305.6,74283.0,30580.0,30569.0,15813.0,60980.6633,21799.9735,28279.730000000003,16564.38
2015-02-23 05:00:00,60496.32,40573.44,25875.2,80624.0,33739.0,36600.0,17680.0,68016.2449,24330.5265,31660.4,18922.97
2015-02-23 06:00:00,63470.41,47695.22,28548.3,83763.0,39023.0,42955.0,19450.0,72784.5918,26604.2694,33558.939999999995,20797.65
2015-02-23 07:00:00,64424.93,55052.96,29606.7,85497.0,42429.0,48418.0,20319.0,74534.1531,27734.2531,34284.39,21850.71
2015-02-23 08:00:00,64205.10000000001,56997.62,29686.4,85328.0,44163.0,51020.0,20602.0,74961.1429,27991.7408,34376.72,22097.46
2015-02-23 09:00:00,63915.06000000001,56610.09,28837.8,84159.0,44411.0,51615.0,20723.0,75828.5204,27856.0429,33969.02,22009.32
2015-02-23 10:00:00,62929.47,54853.58,28207.6,83607.0,44016.0,51753.0,20460.0,76262.1531,27829.6163,33713.67,21973.26
2015-02-23 11:00:00,61928.31,53667.05,27285.4,82397.0,43258.0,49012.0,19957.0,75630.6327,27882.851,33644.3,21634.86
2015-02-23 12:00:00,60607.22,53038.48,26947.8,79572.0,42731.0,47940.0,19816.0,74102.102,28023.6694,33218.14,21273.18
2015-02-23 13:00:00,59800.15,52391.32,26700.0,76925.0,41394.0,48793.0,19520.0,72638.0306,27550.8204,32853.87,21147.64
2015-02-23 14:00:00,59226.31000000001,52214.38,26876.7,75012.0,40464.0,48828.0,19471.0,71474.0408,27048.749,32810.39,20833.1
2015-02-23 15:00:00,59793.1,53193.22,27486.1,74080.0,39802.0,48694.0,19189.0,70503.7347,26875.949,32827.85,20660.53
2015-02-23 16:00:00,61883.83,55335.15,28463.3,76116.0,39473.0,48404.0,19698.0,71636.2449,27749.5612,33936.22,21966.45
2015-02-23 17:00:00,62928.52,59975.37,29441.4,82584.0,40197.0,49640.0,19839.0,75050.2143,28142.5714,34189.11,22936.48
2015-02-23 18:00:00,61645.27,62084.42,29357.4,82283.0,43429.0,48798.0,18757.0,74657.8367,27752.7714,33457.06,22829.98
2015-02-23 19:00:00,59552.65,60239.09,28229.5,78297.0,44205.0,45797.0,17559.0,70770.3367,26887.8286,32197.31,22010.59
2015-02-23 20:00:00,57572.87,56630.38,26748.5,75561.0,43382.0,41901.0,16591.0,67239.3878,25155.92040000001,30393.2,20914.25
2015-02-23 21:00:00,56076.01,51401.21,25857.2,78759.0,40615.0,37990.0,16489.0,64927.0918,23408.6408,28760.16,19982.71
2015-02-23 22:00:00,54308.2,46282.28,25178.6,77664.0,37331.0,34337.0,15762.0,61472.5306,22023.7102,27249.83,18673.86
2015-02-23 23:00:00,52753.99,41865.52,23993.7,73379.0,34627.0,31077.0,15153.0,58906.949,20919.2388,25850.75,17416.11
2015-02-24 00:00:00,52541.01,40931.06,23016.2,73160.0,32023.0,29211.0,14958.0,56885.3571,20112.481600000006,25118.43,16534.21
2015-02-24 01:00:00,52267.35000000001,40195.67,22378.8,70621.0,30314.0,27774.0,14867.0,55644.4184,19794.2408,24919.46,15705.28
2015-02-24 02:00:00,52150.45,38769.83,21988.9,68367.0,29459.0,27146.0,14779.0,55150.3061,19691.9306,24819.32,15171.45
2015-02-24 03:00:00,52662.77,37599.02,21776.5,67837.0,28948.0,26961.0,14610.0,54813.7041,19757.7,25133.99,15161.070000000005
2015-02-24 04:00:00,53805.12,36552.11,21904.5,69348.0,28915.0,27898.0,14913.0,54979.1939,20155.7755,25819.42,15614.67
2015-02-24 05:00:00,55091.45,37150.84,22841.6,71749.0,29647.0,30815.0,14971.0,56036.5918,21074.8673,27234.35,16781.690000000002
2015-02-24 06:00:00,56489.9,40292.59,23781.3,73335.0,31139.0,33904.0,15684.0,58419.8265,22490.7122,29135.25,18415.25
2015-02-24 07:00:00,58078.78,43596.83,24844.2,76428.0,33408.0,37617.0,16628.0,62120.9286,24092.4653,30377.58,20326.5
2015-02-24 08:00:00,59420.19,46716.41,25595.6,77674.0,36740.0,39859.0,17188.0,65285.7551,24885.1633,31265.51,21299.75
2015-02-24 09:00:00,59249.57,47729.29,25365.5,76718.0,38691.0,39926.0,17426.0,66420.7959,25453.9531,31453.21000000001,21533.61
2015-02-24 10:00:00,58097.71,46083.29,24801.4,76262.0,38754.0,39115.0,17277.0,67039.2857,25523.251,31278.65,21662.1
2015-02-24 11:00:00,57318.48,44368.61,24214.4,76337.0,38012.0,37574.0,17028.0,65619.0,25272.4122,30908.34,21337.67
2015-02-24 12:00:00,56815.07,43255.67,23728.3,72362.0,37544.0,36214.0,16878.0,63359.6429,25017.0408,30260.23,20903.45
2015-02-24 13:00:00,56464.94,42139.26,23562.1,69207.0,36358.0,35075.0,16615.0,61403.898,24340.4571,29940.33,20741.97
2015-02-24 14:00:00,56624.88,42060.2,23831.8,67528.0,34977.0,34371.0,16700.0,60785.7755,23874.1531,30004.05000000001,20434.8
2015-02-24 15:00:00,57739.84,43530.61,24462.4,66757.0,34004.0,34754.0,16903.0,60804.0102,23848.7857,30507.46000000001,20333.66
2015-02-24 16:00:00,60512.63000000001,47755.1,25672.3,68686.0,33871.0,36230.0,17476.0,63403.5714,24812.1714,31434.58,21547.53
2015-02-24 17:00:00,61404.0,53738.29,27079.2,75610.0,35163.0,40313.0,17622.0,67546.2653,25505.0245,31973.570000000003,22555.03
2015-02-24 18:00:00,59776.73,56738.96,27117.3,76063.0,38692.0,41014.0,16964.0,66442.0714,25252.7694,31205.72,22315.46
2015-02-24 19:00:00,58205.23,55304.89,26103.8,73253.0,39994.0,38330.0,16188.0,62539.2551,24458.4286,30273.67,21591.710000000006
2015-02-24 20:00:00,56976.72,51695.44,24939.2,71070.0,39581.0,35427.0,15469.0,60077.7143,23028.251,28994.22,20634.32
2015-02-24 21:00:00,55910.34,47812.31,24401.7,75166.0,37947.0,32718.0,15480.0,59212.0408,21809.481600000006,27733.27,19943.8
2015-02-24 22:00:00,54387.66,43852.69,23744.7,74955.0,35407.0,30146.0,14948.0,56568.3571,20463.5755,26451.63,18729.53
2015-02-24 23:00:00,53040.92,40386.75,22806.4,71333.0,32411.0,27144.0,15161.0,54350.1939,19540.5224,25180.54,17459.33
2015-02-25 00:00:00,52441.64,39652.84,22079.9,70651.0,29838.0,24983.0,14908.0,52431.8571,18878.5061,24665.97,16524.670000000002
2015-02-25 01:00:00,52289.83,38981.0,21361.2,68348.0,28041.0,23731.0,14737.0,51076.9388,18508.3653,24521.96,15598.2
2015-02-25 02:00:00,52235.85000000001,37520.75,21137.2,66003.0,27079.0,23483.0,14518.0,50243.3776,18430.3673,24421.46000000001,15042.27
2015-02-25 03:00:00,52507.69,36641.34,20994.3,65105.0,26673.0,23424.0,14406.0,50135.8265,18402.2184,24638.44,14897.48
2015-02-25 04:00:00,53269.42,35732.18,20967.3,65943.0,26711.0,23946.0,14546.0,49777.2959,18849.6429,25003.08,15162.6
2015-02-25 05:00:00,54058.69,35753.46,21505.6,67331.0,27209.0,25101.0,14716.0,49271.6939,19206.1939,25937.82,15719.009999999998
2015-02-25 06:00:00,55439.49,37497.66,21815.2,68242.0,27706.0,26170.0,15291.0,50500.5306,20153.5918,27486.17,17169.15
2015-02-25 07:00:00,56580.15,39278.45,22426.2,70889.0,28854.0,28975.0,15967.0,53783.8776,21422.9102,28760.29,18900.88
2015-02-25 08:00:00,58151.38,41358.32,22996.6,72926.0,31770.0,31733.0,16724.0,57142.4286,22329.7041,29890.35,20395.38
2015-02-25 09:00:00,58373.03999999999,42768.47,22953.0,73372.0,33957.0,33768.0,17204.0,59074.551,22716.2653,30464.56,21412.68
2015-02-25 10:00:00,57740.77,42875.15,22735.2,73757.0,34667.0,34925.0,17177.0,60797.1224,22756.9714,30388.45,22015.63
2015-02-25 11:00:00,56976.63,42578.7,22638.7,73803.0,34163.0,35170.0,16975.0,59909.3776,22834.2633,29847.33,21780.33
2015-02-25 12:00:00,56102.51,42665.29,22143.6,69353.0,33989.0,33517.0,16663.0,57856.3673,22897.0408,29267.1,21039.11
2015-02-25 13:00:00,55783.66,42551.19,21870.6,66094.0,33437.0,32404.0,16348.0,56491.6122,22451.1122,29079.12,20705.0
2015-02-25 14:00:00,55733.59,42954.57,22206.7,64453.0,32031.0,32237.0,16248.0,55934.2143,22018.3796,29404.06,20438.34
2015-02-25 15:00:00,56926.32,45019.57,23093.6,63940.0,31025.0,32629.0,16333.0,56368.6122,22190.1755,29956.22,20502.45
2015-02-25 16:00:00,59202.66,49684.7,24906.9,66744.0,30753.0,33908.0,16778.0,59545.1429,23465.9735,31484.53,21806.76
2015-02-25 17:00:00,61344.57,55791.84,26690.0,75211.0,32440.0,37566.0,17608.0,64934.2143,24526.2612,32561.94,22986.12000000001
2015-02-25 18:00:00,60821.56,59779.25,27303.9,77555.0,36703.0,38805.0,17268.0,64891.1735,24643.5347,32108.99,23073.92
2015-02-25 19:00:00,59597.07,57917.68,26454.3,75755.0,39040.0,37673.0,16566.0,62705.2653,23848.3898,31294.62000000001,22676.62
2015-02-25 20:00:00,58470.91,54357.38,25333.9,73770.0,39133.0,35275.0,16176.0,61288.4184,22517.2286,29943.75,21682.02
2015-02-25 21:00:00,56943.16,49921.18,24696.8,77352.0,37587.0,32393.0,16387.0,61679.9796,21414.5347,28633.89,20723.67
2015-02-25 22:00:00,55415.10000000001,44698.59,23925.0,77143.0,34337.0,29178.0,15906.0,59263.0612,20337.0612,27375.24,19197.38
2015-02-25 23:00:00,54494.01,40224.43,22861.4,73448.0,31027.0,26492.0,15770.0,56992.7551,19426.8347,26370.16,17784.48
2015-02-26 00:00:00,54222.76,39581.57,22220.6,73188.0,28878.0,24828.0,15700.0,55966.0,18966.5673,26170.52,16839.79
2015-02-26 01:00:00,54014.25,39472.81,21915.2,71778.0,27664.0,24015.0,15643.0,55020.4796,18797.1776,25945.43,16026.62
2015-02-26 02:00:00,54266.67999999999,38572.24,21688.6,70464.0,27259.0,23957.0,15641.0,55101.0204,18814.955100000006,26074.27,15662.43
2015-02-26 03:00:00,55353.8,38019.79,21971.0,71273.0,27328.0,24583.0,15844.0,56652.1327,19492.2408,26875.0,15798.63
2015-02-26 04:00:00,57766.36,37582.12,22984.3,75805.0,28441.0,27505.0,16984.0,60433.0714,20973.8878,29341.23,17031.829999999998
2015-02-26 05:00:00,62315.94,39747.78,25657.6,82707.0,32163.0,34082.0,18447.0,68497.7755,24001.7041,32994.37,19592.16
2015-02-26 06:00:00,66347.28,47989.53,28370.7,85977.0,37613.0,40563.0,20194.0,73440.2653,26676.9306,35031.52,21925.62
2015-02-26 07:00:00,67427.02,55529.02,29523.8,88118.0,41743.0,47082.0,21017.0,75457.1633,28015.3143,35886.59,23433.39
2015-02-26 08:00:00,66910.95999999999,57818.68,29845.3,88166.0,43683.0,50044.0,21021.0,76207.2245,28464.8122,36174.68,23938.85
2015-02-26 09:00:00,66279.01,58491.97,29478.6,87355.0,44099.0,51132.0,21087.0,77173.1531,28335.2041,35858.82,23869.74
2015-02-26 10:00:00,65131.78,57824.39,29167.6,87536.0,43752.0,51656.0,20930.0,77991.6429,28501.8816,35685.69,23944.68
2015-02-26 11:00:00,63832.15,58134.17,28343.1,86906.0,43012.0,48768.0,20562.0,77501.6939,28439.9224,35826.5,23631.05
2015-02-26 12:00:00,62836.63000000001,58339.94,28309.2,85010.0,42755.0,48301.0,20703.0,77428.5,28688.2776,35554.36,23156.67
2015-02-26 13:00:00,62635.57,58590.62,28402.0,82407.0,41786.0,49301.0,20780.0,76684.0,28158.5,35241.82,22977.67
2015-02-26 14:00:00,62099.17,58718.15,28838.9,81196.0,41165.0,49997.0,20589.0,75882.5408,27675.8286,35023.28,22671.01
2015-02-26 15:00:00,62343.75,60355.7,29396.9,80784.0,40990.0,49628.0,20506.0,74834.2653,27643.3204,35000.8,22486.24
2015-02-26 16:00:00,64341.10000000001,62941.73,30113.3,82889.0,41072.0,48653.0,20919.0,75771.2959,28392.6286,36065.84,23780.47
2015-02-26 17:00:00,65280.73,64894.77,30721.7,91018.0,42013.0,50546.0,21231.0,78854.4388,29002.1714,36623.2,24837.75
2015-02-26 18:00:00,64535.69,66186.06,30681.1,90760.0,45087.0,49949.0,20391.0,78105.3265,28829.2388,35959.01,24808.19
2015-02-26 19:00:00,62655.63000000001,65042.13,29402.2,86547.0,45888.0,47242.0,19135.0,74647.6837,27896.9571,34712.520000000004,23974.14
2015-02-26 20:00:00,61175.60000000001,63037.71,27857.6,83134.0,44618.0,43500.0,18022.0,71497.4898,25885.7347,32995.810000000005,22739.35
2015-02-26 21:00:00,59512.44,57406.6,26829.7,86311.0,41192.0,38881.0,17822.0,69167.5918,24080.1755,31200.14,21930.4
2015-02-26 22:00:00,57401.53,50674.04,25889.2,85650.0,37141.0,34724.0,17032.0,65674.1122,22509.6878,29764.03,20278.5
2015-02-26 23:00:00,55899.24,45360.85,24712.2,81748.0,34255.0,31302.0,16523.0,63262.2143,21510.1735,28493.4,18692.21
2015-02-27 00:00:00,54949.54,44058.26,23881.1,82160.0,31944.0,29315.0,16747.0,61570.0816,20929.4408,28140.31,17638.230000000003
2015-02-27 01:00:00,54832.22,43686.17,23401.0,80324.0,30546.0,28327.0,16502.0,60299.0612,20668.0347,27907.11,16879.64
2015-02-27 02:00:00,55323.11,42588.1,23005.8,78616.0,30059.0,28063.0,16309.0,59802.1633,20792.3143,27935.45,16491.15
2015-02-27 03:00:00,56487.0,42137.36,23046.4,78554.0,29986.0,28481.0,16485.0,60849.1224,21127.4367,28590.6,16604.699999999993
2015-02-27 04:00:00,59173.85000000001,41954.44,23957.2,82755.0,30726.0,30543.0,17243.0,63890.5918,22338.7041,30557.369999999995,17706.559999999998
2015-02-27 05:00:00,63852.5,44054.34,26299.7,88540.0,33806.0,36524.0,19240.0,70619.05099999999,24665.8408,33836.3,19871.65
2015-02-27 06:00:00,67280.33,51456.45,28748.3,91075.0,39077.0,42407.0,20830.0,75056.1633,26963.2204,35704.85,21930.34
2015-02-27 07:00:00,68074.96,59038.04,29639.8,93135.0,42674.0,48832.0,21605.0,76994.3163,28300.1347,36542.3,23195.04
2015-02-27 08:00:00,67472.9,60894.44,29660.4,92730.0,45031.0,52475.0,21658.0,77404.4184,28587.8776,36795.07,23546.6
2015-02-27 09:00:00,67056.31999999999,61558.58,28997.6,92116.0,45969.0,52902.0,21680.0,77913.1837,28500.3327,36518.64,23474.04
2015-02-27 10:00:00,66385.70999999999,60889.22,28446.5,92791.0,46307.0,52533.0,21240.0,78274.8469,28671.0265,36282.11,23279.43
2015-02-27 11:00:00,65741.56,60487.65,27719.7,91813.0,45789.0,50004.0,20900.0,77862.4388,28702.5551,36206.04,22911.29
2015-02-27 12:00:00,65605.4,59749.53,27776.9,89507.0,45877.0,48743.0,20945.0,77336.5204,28816.2776,35734.28,22488.28
2015-02-27 13:00:00,65447.39,58838.29,27615.8,86730.0,44928.0,50010.0,20738.0,76434.2041,28351.9102,35315.09,22418.36
2015-02-27 14:00:00,65426.08,58833.39,28178.5,85348.0,43922.0,50171.0,21172.0,75700.3469,27841.6163,35232.57,22182.56
2015-02-27 15:00:00,66128.68,59609.48,28845.9,84507.0,43595.0,49964.0,20589.0,74479.102,27554.3102,35225.12,22255.08
2015-02-27 16:00:00,68146.37,61583.55,29711.6,86145.0,43408.0,48890.0,20918.0,75840.4796,28511.8531,36459.96,23546.61
2015-02-27 17:00:00,69167.07,64277.68,30546.1,93581.0,43732.0,50773.0,21325.0,79986.3061,29066.6878,37060.57,24813.69
2015-02-27 18:00:00,68512.3,65608.59,30826.3,93312.0,46475.0,50367.0,20384.0,80066.2857,28915.5673,36454.26,24767.74
2015-02-27 19:00:00,66915.16,64135.6,29504.7,89149.0,47076.0,47565.0,19307.0,76344.0612,27945.3224,35188.16,23968.13
2015-02-27 20:00:00,65625.28,62513.3,28011.5,86051.0,45535.0,43973.0,18097.0,73103.5816,26182.5286,33381.97,22839.44
2015-02-27 21:00:00,63892.98,57058.07,27038.2,89024.0,42081.0,39431.0,17959.0,70521.7755,24429.7367,31541.81,22005.76
2015-02-27 22:00:00,61572.72,50480.98,25996.5,88444.0,37948.0,35118.0,17256.0,67142.5612,22997.0571,29973.25,20280.83
2015-02-27 23:00:00,60069.11,45162.63,24913.3,84535.0,34794.0,32681.0,17259.0,64526.7755,21818.449,28773.08,18711.93
2015-02-28 00:00:00,59757.7,43923.75,23963.7,84868.0,32196.0,30620.0,17150.0,62770.2959,21139.2388,28396.12,17754.989999999998
2015-02-28 01:00:00,59625.01,43481.2,23514.9,82838.0,30925.0,29564.0,16865.0,61648.9796,20790.4469,28130.21,16944.11
2015-02-28 02:00:00,59856.48,42847.79,23226.6,80932.0,30381.0,29294.0,16599.0,60975.4694,20849.0612,28120.05,16497.59
2015-02-28 03:00:00,60882.9,42292.32,23196.3,81159.0,30165.0,29660.0,16722.0,61806.1939,21293.644900000007,28851.92,16651.510000000002
2015-02-28 04:00:00,62988.87,41584.42,23977.7,84766.0,30776.0,31803.0,17960.0,64859.7041,22556.3531,30800.57,17753.809999999998
2015-02-28 05:00:00,67331.29000000001,43173.96,26524.5,90343.0,33572.0,38357.0,19348.0,71786.1837,24927.6102,33922.83,20084.59
2015-02-28 06:00:00,70230.77,50179.8,28792.2,92630.0,37946.0,45108.0,20905.0,76204.6837,27184.8571,35875.60000000001,22173.36
2015-02-28 07:00:00,71192.81,57185.19,29929.9,95285.0,41253.0,51280.0,21477.0,77741.2551,28551.5163,36606.67,23374.01
2015-02-28 08:00:00,70498.35,59250.77,30145.2,95767.0,43405.0,54284.0,21376.0,78521.7449,28861.6796,36758.4,23660.38
2015-02-28 09:00:00,70051.5,59976.86,29513.7,95435.0,44778.0,54771.0,21390.0,79376.6531,28555.9837,36410.78,23570.730000000003
2015-02-28 10:00:00,69088.52,59240.0,29121.2,95728.0,45462.0,54345.0,20964.0,79042.1224,28663.1245,36027.289999999986,23410.03
2015-02-28 11:00:00,67858.65,58868.58,28517.6,95050.0,45344.0,51083.0,20489.0,78165.94900000001,28730.1918,35903.090000000004,23068.25
2015-02-28 12:00:00,67202.37,58934.91,28446.7,92858.0,45169.0,49752.0,20543.0,77413.4184,28649.9694,35493.59,22650.57
2015-02-28 13:00:00,66334.37,57692.43,28272.2,91075.0,44060.0,50188.0,20083.0,76504.8061,28273.5531,35139.18,22591.26
2015-02-28 14:00:00,65770.17,57749.91,28551.9,90017.0,43394.0,50378.0,20131.0,76161.8571,27756.9143,34972.41,22313.87
2015-02-28 15:00:00,66350.31,58810.95,29067.4,89325.0,42564.0,51085.0,20129.0,75548.7755,27605.7612,34978.51,22310.99
2015-02-28 16:00:00,68523.66,60979.93,29964.7,90593.0,42591.0,51262.0,20617.0,76809.3469,28440.6571,36262.24,23699.36
2015-02-28 17:00:00,69729.9,63192.67,30774.8,96328.0,43074.0,53110.0,21135.0,80536.5,29226.8245,37172.34,25167.96
2015-02-28 18:00:00,68858.0,65211.12,30949.8,94795.0,45061.0,52498.0,20244.0,80687.5816,28933.7776,36691.83,25214.000000000004
2015-02-28 19:00:00,67162.25,64009.2,29603.2,89727.0,45741.0,49275.0,19103.0,77354.1429,28093.6327,35511.33,24527.89
2015-02-28 20:00:00,65997.43000000001,61563.91,28145.9,86012.0,44457.0,45394.0,18033.0,74189.0102,26270.4592,33732.91,23314.21000000001
2015-02-28 21:00:00,63871.55,56228.02,27265.5,88342.0,41195.0,40910.0,17820.0,71996.0714,24406.2408,31876.62000000001,22510.08
2015-02-28 22:00:00,61596.41,50181.5,26364.8,86999.0,37111.0,36593.0,17008.0,68350.3469,23120.8531,30354.07,20758.43
2015-02-28 23:00:00,59310.41,44944.89,25192.2,82624.0,33846.0,32985.0,16533.0,65540.898,22099.2714,29183.75,19164.56
2015-03-01 00:00:00,58834.61,36649.86,24279.5,82496.0,31923.0,30820.0,16160.0,63316.0816,21482.6408,28880.31,18203.4
2015-03-01 01:00:00,58997.42,36167.8,23734.1,80075.0,30503.0,29669.0,16101.0,61836.6429,21235.2306,28632.16,17388.370000000006
2015-03-01 02:00:00,59173.24,33919.91,23323.7,77678.0,29937.0,29245.0,15922.0,61405.8265,21258.2449,28612.9,16972.93
2015-03-01 03:00:00,59842.98,31839.49,23367.2,77344.0,29767.0,29675.0,16059.0,62156.8265,21714.9388,29214.28,17092.55
2015-03-01 04:00:00,61934.61,30359.57,24147.5,80257.0,30552.0,31967.0,17369.0,65030.1224,22907.3449,31181.82,18112.94
2015-03-01 05:00:00,65824.44,30422.79,26595.7,85199.0,33609.0,37734.0,18979.0,72049.6531,25214.1163,34328.25,20346.49
2015-03-01 06:00:00,68754.78,32163.44,29018.3,86961.0,38487.0,44510.0,20456.0,76591.2755,27736.8816,36033.03,22359.65
2015-03-01 07:00:00,69494.22,33627.88,30219.8,89593.0,42301.0,50007.0,21021.0,78765.8265,28936.149,36464.98,23639.01
2015-03-01 08:00:00,69026.12,35576.5,30629.0,90786.0,44211.0,52944.0,21328.0,79035.0306,29062.6735,36382.92,24073.59
2015-03-01 09:00:00,68011.01999999999,39071.2,30383.9,90746.0,45170.0,53499.0,21585.0,79400.3367,28817.2776,35866.31,24077.39
2015-03-01 10:00:00,67037.23,42082.57,30034.1,90870.0,44924.0,53369.0,21272.0,79220.1735,28905.2857,35508.53,24052.59
2015-03-01 11:00:00,65948.62,44487.53000000001,29454.7,89974.0,44793.0,50154.0,20952.0,78482.0,28863.9796,35376.3,23851.19
2015-03-01 12:00:00,64951.99000000001,45781.35,29403.2,88050.0,43937.0,48570.0,20908.0,77625.6735,28981.6918,35048.88,23373.37
2015-03-01 13:00:00,64258.33,46243.22,29022.7,85651.0,42470.0,49576.0,20618.0,76972.8673,28414.9612,34830.85000000001,23353.12
2015-03-01 14:00:00,63893.68,46236.45,29238.1,84053.0,42057.0,50959.0,20472.0,76339.0,28002.8755,34736.84,23092.42
2015-03-01 15:00:00,64141.62,47393.35,29559.7,83129.0,41868.0,51530.0,20234.0,75184.9184,27723.64490000001,34890.39,23008.97
2015-03-01 16:00:00,65697.32,51417.75,30230.6,83567.0,41912.0,51166.0,20495.0,76115.9286,28706.5408,35943.27,24176.52
2015-03-01 17:00:00,67122.75,53637.36,30954.6,88702.0,42374.0,52697.0,20936.0,79576.0714,29483.4857,36746.74,25140.57
2015-03-01 18:00:00,66383.27,51954.73,30937.9,87198.0,45090.0,52316.0,20182.0,79618.8673,29232.502,36221.27,25054.19
2015-03-01 19:00:00,64796.17999999999,49167.16,29745.9,81734.0,46015.0,49152.0,19015.0,75832.1735,28373.6286,35004.98,24172.28
2015-03-01 20:00:00,63192.46,46068.48,28175.9,78016.0,44472.0,44846.0,17908.0,72683.8163,26567.4918,33235.75,22934.2
2015-03-01 21:00:00,61157.24,42681.74,27178.0,80386.0,41201.0,40186.0,17616.0,70166.4286,24732.5367,31475.39,22071.18
2015-03-01 22:00:00,59030.99,38774.8,26212.9,79119.0,37146.0,36709.0,16902.0,66506.6735,23308.5449,29910.98,20421.370000000006
2015-03-01 23:00:00,57812.91,35152.11,25090.1,74891.0,34360.0,32590.0,16521.0,64136.7755,22129.6041,28635.23,18882.67
2015-03-02 00:00:00,57363.09,34529.69,24266.2,74789.0,31946.0,30357.0,16497.0,62453.5816,21452.398,28181.4,17848.69
2015-03-02 01:00:00,57168.10000000001,34511.36,23765.9,72216.0,30550.0,29399.0,16465.0,61137.9898,21164.7102,27925.75,17022.980000000003
2015-03-02 02:00:00,57433.9,33684.35,23435.9,69950.0,30024.0,29169.0,16223.0,61060.0918,21127.6816,27856.94,16567.300000000007
2015-03-02 03:00:00,58221.36,33133.84,23535.4,69597.0,29833.0,29597.0,16317.0,61762.3571,21611.1327,28452.45,16652.989999999998
2015-03-02 04:00:00,60455.14,32826.09,24335.3,72800.0,30579.0,31830.0,17528.0,64719.8163,22907.1265,30397.72,17689.89
2015-03-02 05:00:00,64381.63,34590.53,26583.9,78060.0,33525.0,37805.0,18719.0,71702.2857,25159.849,33472.009999999995,19848.42
2015-03-02 06:00:00,67753.48999999999,40030.28,28850.9,80439.0,38357.0,43992.0,20410.0,76198.2653,27497.0469,35383.26,21943.09
2015-03-02 07:00:00,68258.62,45737.64,30176.9,83129.0,42223.0,49516.0,21168.0,78242.7755,28671.7245,36167.39,23216.38
2015-03-02 08:00:00,67935.2,50158.11,30812.2,84128.0,44198.0,52121.0,21339.0,78729.1429,28804.2347,36373.66,23591.62
2015-03-02 09:00:00,67233.13,54004.65,30653.1,84177.0,44814.0,52775.0,21552.0,79119.2245,28674.9306,36245.92,23406.59
2015-03-02 10:00:00,65834.53,55709.28,30614.3,84104.0,45068.0,53036.0,21219.0,79530.5612,28737.2082,36083.97,23316.95
2015-03-02 11:00:00,65044.86,56311.48,30274.8,83308.0,45034.0,49962.0,20822.0,78468.3367,28593.0327,35916.06,22930.99
2015-03-02 12:00:00,64236.39,57011.51,30290.5,80198.0,44890.0,49179.0,20624.0,77218.6837,28616.0102,35504.0,22447.78
2015-03-02 13:00:00,63269.53,56845.19,30085.8,76558.0,43476.0,49715.0,20375.0,76076.8061,28071.6224,35070.64,22488.6
2015-03-02 14:00:00,62831.22,56340.54,29976.4,74183.0,42664.0,49019.0,20027.0,75046.6224,27472.1898,34838.98,22153.1
2015-03-02 15:00:00,63080.39,56918.61,30157.1,72217.0,42151.0,49037.0,19847.0,74224.9694,27293.6265,34645.22,21721.54
2015-03-02 16:00:00,64518.51,59972.76,30314.3,73217.0,41758.0,48456.0,20174.0,74940.0102,28149.1347,35330.7,22713.33
2015-03-02 17:00:00,65578.0,61823.15,30514.5,79133.0,41850.0,50697.0,20337.0,77563.6122,28938.9898,35587.840000000004,23633.79
